Customer Lifetime Value,Coverage,Gender,Income,Marital Status,Months Since Last Claim,Months Since Policy Inception,Number of Policies,Total Claim Amount,Vehicle Size,Number of Open Complaints,MPA(50-100),MPA(101-150),MPA(151-200),MPA(201-250)
2471.528431,Basic,M,95697,Married,16,55,1,114.273025,Medsize,0,1,0,0,0
14065.30235,Basic,M,25275,Single,5,80,2,214.247114,Medsize,0,1,0,0,0
4723.449803,Basic,F,29193,Married,0,47,9,292.8,Medsize,3,1,0,0,0
4762.591249,Basic,M,57135,Divorced,25,47,8,156.921247,Medsize,0,1,0,0,0
4879.442929,Basic,F,58580,Married,5,53,3,292.8,Medsize,0,1,0,0,0
4745.181764,Basic,M,50549,Divorced,2,73,7,292.8,Medsize,0,1,0,0,0
4892.628631,Basic,F,27005,Married,10,72,7,311.84034,Small,0,1,0,0,0
1918.1197,Basic,M,0,Single,2,54,1,439.2,Small,2,1,0,0,0
4250.282624,Basic,F,0,Single,17,1,7,292.8,Small,1,1,0,0,0
6553.943457,Basic,F,0,Single,4,68,2,365.820487,Medsize,0,1,0,0,0
2129.063055,Basic,M,0,Divorced,13,81,1,292.8,Medsize,1,1,0,0,0
4836.892172,Basic,M,39310,Married,5,89,3,93.181865,Medsize,0,1,0,0,0
7231.000788,Basic,M,67276,Married,7,74,2,181.804443,Medsize,0,1,0,0,0
2279.696801,Basic,M,23253,Divorced,20,49,1,292.8,Medsize,0,1,0,0,0
2415.415525,Basic,F,40903,Married,12,5,1,409.88696,Small,0,1,0,0,0
2231.786517,Basic,F,0,Married,26,79,1,311.404068,Small,1,1,0,0,0
4254.620669,Basic,F,11904,Single,34,11,3,292.8,Small,2,1,0,0,0
2337.35182,Basic,F,28806,Married,13,90,1,292.8,Small,0,1,0,0,0
4250.282624,Basic,F,0,Single,17,1,7,292.8,Small,1,1,0,0,0
4808.957973,Basic,F,23554,Married,12,17,6,142.459804,Medsize,0,1,0,0,0
4822.436037,Basic,M,73769,Divorced,24,84,6,121.654567,Medsize,0,1,0,0,0
4878.950256,Basic,F,43358,Married,2,83,6,400.294938,Small,0,1,0,0,0
2430.484375,Basic,F,33775,Married,24,95,1,292.8,Medsize,0,1,0,0,0
6950.532764,Basic,M,0,Married,27,90,2,301.402778,Medsize,0,1,0,0,0
12128.36511,Basic,F,20495,Married,7,36,2,292.8,Medsize,0,1,0,0,0
4520.339327,Basic,M,0,Single,7,1,4,304.156333,Medsize,0,1,0,0,0
4236.814353,Basic,M,0,Single,21,13,3,292.8,Medsize,0,1,0,0,0
4878.829713,Basic,F,29950,Married,0,76,4,292.8,Medsize,0,1,0,0,0
7379.456823,Basic,F,61584,Married,18,93,2,205.294927,Medsize,0,1,0,0,0
11510.36033,Basic,F,0,Married,11,39,2,439.2,Medsize,0,1,0,0,0
4871.15057,Basic,M,72648,Married,0,78,5,120.850664,Large,0,1,0,0,0
4854.362069,Basic,M,44279,Married,32,7,3,292.8,Small,0,1,0,0,0
4254.620669,Basic,F,11904,Single,34,11,3,292.8,Small,2,1,0,0,0
2372.289378,Basic,F,25550,Married,28,13,1,439.2,Small,0,1,0,0,0
4254.620669,Basic,F,11904,Single,34,11,3,292.8,Small,2,1,0,0,0
6558.880167,Basic,M,19508,Single,22,59,2,292.8,Medsize,0,1,0,0,0
7232.609391,Basic,M,46621,Married,20,31,2,30.448249,Medsize,0,1,0,0,0
4242.69282,Basic,M,0,Single,5,51,7,439.2,Medsize,0,1,0,0,0
4821.156466,Basic,M,85756,Divorced,18,74,3,117.036869,Medsize,0,1,0,0,0
2395.968567,Basic,M,38460,Divorced,11,98,1,191.365686,Medsize,0,1,0,0,0
4895.811925,Basic,F,54495,Married,7,3,8,182.350945,Medsize,0,1,0,0,0
4855.773614,Basic,F,24149,Married,15,10,3,292.8,Small,0,1,0,0,0
2442.200921,Basic,F,75449,Divorced,3,31,1,130.775164,Medsize,0,1,0,0,0
2422.194555,Basic,F,25036,Married,11,30,1,292.8,Large,1,1,0,0,0
7212.143863,Basic,M,75891,Single,1,5,2,61.285525,Medsize,0,1,0,0,0
2446.681538,Basic,F,44509,Married,8,68,1,226.731454,Medsize,0,1,0,0,0
4782.349875,Basic,M,81687,Single,7,77,6,292.8,Medsize,0,1,0,0,0
4820.704584,Basic,F,27872,Married,19,78,3,186.857059,Medsize,0,1,0,0,0
2437.084486,Basic,M,34759,Divorced,30,84,1,302.353842,Large,0,1,0,0,0
6743.126791,Basic,F,0,Single,2,76,2,292.8,Small,0,1,0,0,0
2329.459058,Basic,M,20934,Married,14,35,1,292.8,Small,1,1,0,0,0
2429.374554,Basic,M,74241,Married,21,57,1,138.588291,Medsize,0,1,0,0,0
4538.117454,Basic,M,49821,Married,26,48,3,333.308611,Small,4,1,0,0,0
4254.620669,Basic,F,11904,Single,34,11,3,292.8,Small,2,1,0,0,0
4898.957331,Basic,F,55071,Married,10,14,5,231.516063,Medsize,0,1,0,0,0
4714.044733,Basic,F,46097,Married,9,73,3,197.074966,Large,4,1,0,0,0
2429.600516,Basic,F,23941,Married,12,1,1,292.8,Medsize,0,1,0,0,0
2424.690776,Basic,M,49008,Married,11,74,1,292.8,Medsize,1,1,0,0,0
2435.321545,Basic,F,43721,Married,5,84,1,292.8,Small,0,1,0,0,0
4414.577688,Basic,F,0,Single,23,46,7,643.877067,Medsize,0,1,0,0,0
4849.697945,Basic,F,36413,Married,21,76,3,153.013115,Medsize,0,1,0,0,0
2460.167359,Basic,F,69241,Married,14,84,1,47.95916,Small,0,1,0,0,0
2309.876793,Basic,F,0,Divorced,16,57,1,32.454659,Medsize,0,1,0,0,0
19339.20282,Basic,M,22582,Married,0,74,2,292.8,Medsize,0,1,0,0,0
7370.61684,Basic,F,67871,Married,1,21,2,10.475529,Medsize,0,1,0,0,0
13009.18057,Basic,M,0,Single,2,81,2,380.069056,Medsize,0,1,0,0,0
4905.321482,Basic,M,46177,Married,8,32,8,379.075927,Small,0,1,0,0,0
4711.038869,Basic,M,24843,Married,20,17,4,331.325638,Medsize,2,1,0,0,0
7228.005386,Basic,M,25926,Married,28,68,2,292.8,Small,0,1,0,0,0
4547.321823,Basic,F,29031,Married,7,19,3,292.8,Medsize,2,1,0,0,0
4932.916345,Basic,F,37260,Married,19,42,8,15.437681,Medsize,0,1,0,0,0
2294.478927,Basic,F,0,Married,11,56,1,313.023175,Medsize,0,1,0,0,0
4801.661503,Basic,M,18107,Married,29,11,8,297.6,Medsize,0,1,0,0,0
4762.8179,Basic,M,65795,Single,2,85,3,49.011099,Medsize,1,1,0,0,0
2452.977288,Basic,M,79898,Married,5,86,1,271.606799,Medsize,1,1,0,0,0
2469.781334,Basic,F,92711,Single,24,10,1,368.400146,Medsize,0,1,0,0,0
4892.435461,Basic,M,21709,Married,28,17,3,408.374746,Large,0,1,0,0,0
17840.19555,Basic,M,0,Married,32,59,2,385.115437,Small,0,1,0,0,0
2457.440923,Basic,F,29486,Married,19,73,1,7.646763,Medsize,0,1,0,0,0
2487.729726,Basic,F,67282,Married,29,27,1,297.6,Medsize,0,1,0,0,0
2294.303629,Basic,F,0,Divorced,5,31,1,297.6,Medsize,0,1,0,0,0
14808.05624,Basic,F,41440,Married,20,80,2,297.6,Small,1,1,0,0,0
4982.681374,Basic,F,52275,Married,6,88,5,374.240783,Medsize,0,1,0,0,0
4980.825042,Basic,F,53265,Married,12,27,3,238.005074,Small,0,1,0,0,0
12302.76244,Basic,F,43817,Married,25,12,2,245.447622,Medsize,1,1,0,0,0
2389.980951,Basic,M,27615,Married,19,18,1,297.6,Medsize,1,1,0,0,0
2491.317024,Basic,M,36631,Divorced,30,77,1,67.530904,Large,0,1,0,0,0
7366.1883,Basic,M,70014,Divorced,6,4,2,17.742954,Large,0,1,0,0,0
2472.469209,Basic,F,63860,Married,26,81,1,208.598246,Medsize,0,1,0,0,0
9816.528302,Basic,M,37256,Married,15,7,2,128.969729,Medsize,0,1,0,0,0
6624.61183,Basic,M,0,Married,27,53,2,297.6,Medsize,0,1,0,0,0
2453.408288,Basic,M,83772,Divorced,13,76,1,42.248087,Large,0,1,0,0,0
7425.870642,Basic,F,58042,Married,14,88,2,161.419528,Medsize,0,1,0,0,0
3872.222217,Basic,M,0,Single,8,81,6,503.808329,Medsize,2,1,0,0,0
2243.473907,Basic,F,0,Single,26,18,1,446.4,Medsize,0,1,0,0,0
2357.747015,Basic,M,25064,Married,17,34,1,297.6,Medsize,0,1,0,0,0
4842.284965,Basic,M,35127,Married,9,21,5,297.6,Small,0,1,0,0,0
2272.335352,Basic,F,16618,Single,0,40,1,219.288706,Medsize,0,1,0,0,0
4949.803822,Basic,F,21342,Married,34,72,3,74.350893,Medsize,0,1,0,0,0
2387.60606,Basic,F,27592,Married,6,29,1,297.6,Large,0,1,0,0,0
2504.907557,Basic,M,88264,Married,8,34,1,297.6,Medsize,0,1,0,0,0
2491.317024,Basic,M,36631,Divorced,30,77,1,67.530904,Large,0,1,0,0,0
4777.121596,Basic,F,0,Married,15,80,3,297.6,Medsize,0,1,0,0,0
2445.844833,Basic,F,22732,Married,31,35,1,15.616535,Medsize,0,1,0,0,0
6732.970948,Basic,F,0,Single,10,31,2,446.4,Medsize,0,1,0,0,0
4964.63152,Basic,M,52679,Married,21,3,4,117.998498,Medsize,0,1,0,0,0
11981.98481,Basic,F,21514,Married,0,59,2,257.248789,Medsize,0,1,0,0,0
4983.457132,Basic,F,60415,Divorced,10,31,5,72.665253,Small,0,1,0,0,0
2364.43161,Basic,M,46264,Single,17,75,1,199.37361,Medsize,0,1,0,0,0
2478.576723,Basic,F,65744,Divorced,9,77,1,166.507217,Medsize,0,1,0,0,0
2425.494812,Basic,M,66841,Divorced,4,73,1,123.436634,Medsize,0,1,0,0,0
5674.383424,Basic,M,0,Married,13,6,2,297.6,Medsize,5,1,0,0,0
4834.797545,Basic,F,32017,Married,9,10,7,297.6,Small,2,1,0,0,0
8415.644389,Basic,M,0,Single,8,98,2,446.4,Small,0,1,0,0,0
2435.689035,Basic,M,32931,Married,16,45,1,297.6,Medsize,0,1,0,0,0
2409.760898,Basic,M,59665,Single,33,3,1,167.138119,Medsize,1,1,0,0,0
4217.857932,Basic,M,0,Single,19,75,3,446.4,Small,0,1,0,0,0
2480.045899,Basic,F,93383,Single,31,64,1,244.212286,Medsize,0,1,0,0,0
2447.053134,Basic,M,84658,Single,21,93,1,44.780402,Medsize,0,1,0,0,0
2263.284608,Basic,F,0,Married,25,15,1,389.750793,Medsize,0,1,0,0,0
2451.988783,Basic,M,65828,Divorced,22,3,1,297.6,Small,0,1,0,0,0
2255.312942,Basic,M,58289,Single,18,92,1,297.6,Medsize,4,1,0,0,0
4916.577034,Basic,F,21907,Married,6,47,3,2.96438,Medsize,0,1,0,0,0
4951.656084,Basic,M,46896,Married,9,33,4,31.707317,Medsize,1,1,0,0,0
4665.129599,Basic,M,0,Married,26,62,3,297.6,Small,0,1,0,0,0
7119.531925,Basic,M,28227,Married,14,24,2,551.28213,Small,0,1,0,0,0
14590.24583,Basic,F,46244,Divorced,8,3,2,255.285875,Medsize,0,1,0,0,0
4943.386117,Basic,F,44762,Married,14,11,6,114.51444,Medsize,0,1,0,0,0
2326.864833,Basic,M,0,Married,26,98,1,624.711448,Small,0,1,0,0,0
2427.770513,Basic,M,24409,Married,4,13,1,297.6,Small,0,1,0,0,0
4422.409799,Basic,M,0,Single,10,97,3,722.432062,Small,0,1,0,0,0
4876.315707,Basic,F,22236,Single,3,45,4,409.425049,Medsize,0,1,0,0,0
15144.40954,Basic,M,0,Married,6,44,2,307.649586,Medsize,1,1,0,0,0
4155.946211,Basic,M,0,Single,8,20,7,446.4,Medsize,0,1,0,0,0
2516.103555,Basic,F,88435,Married,16,61,1,136.263492,Small,0,1,0,0,0
9816.528302,Basic,M,37256,Married,15,7,2,128.969729,Medsize,0,1,0,0,0
2452.491364,Basic,F,51085,Married,4,58,1,406.902001,Small,1,1,0,0,0
4908.207958,Basic,M,33305,Married,3,12,5,353.77899,Small,0,1,0,0,0
19884.91592,Basic,F,63755,Married,28,40,2,291.860708,Medsize,0,1,0,0,0
4964.666365,Basic,M,98451,Married,19,57,3,316.546868,Small,0,1,0,0,0
2347.048112,Basic,M,31617,Single,17,29,1,244.269407,Small,1,1,0,0,0
6940.069184,Basic,F,0,Married,31,30,2,297.6,Medsize,1,1,0,0,0
4529.112791,Basic,F,0,Married,22,57,9,271.164139,Medsize,0,1,0,0,0
4549.079221,Basic,F,0,Married,12,53,3,639.758314,Medsize,0,1,0,0,0
2404.380963,Basic,M,62488,Married,35,47,1,200.689331,Medsize,2,1,0,0,0
4340.086445,Basic,M,0,Single,22,39,6,446.4,Medsize,0,1,0,0,0
4260.709139,Basic,M,0,Single,1,73,3,446.4,Small,0,1,0,0,0
2435.535995,Basic,F,40921,Married,0,50,1,10.560419,Medsize,2,1,0,0,0
15118.89548,Basic,M,58883,Married,1,47,2,432.480275,Medsize,0,1,0,0,0
2420.711888,Basic,M,31710,Divorced,5,29,1,199.551735,Medsize,0,1,0,0,0
2402.81597,Basic,M,21629,Divorced,19,54,1,298.626189,Small,0,1,0,0,0
2404.459452,Basic,M,45949,Single,0,70,1,110.556062,Medsize,0,1,0,0,0
4984.618655,Basic,M,86305,Married,1,99,5,80.73124,Medsize,0,1,0,0,0
2194.668123,Basic,M,0,Single,11,48,1,623.525433,Medsize,0,1,0,0,0
4312.869599,Basic,M,21004,Single,27,20,3,297.6,Medsize,0,1,0,0,0
2450.880954,Basic,M,82695,Divorced,10,39,1,217.945243,Medsize,0,1,0,0,0
4551.060479,Basic,M,0,Single,25,98,3,446.4,Medsize,0,1,0,0,0
4969.529102,Basic,F,62365,Married,0,99,8,297.6,Medsize,0,1,0,0,0
2491.317024,Basic,M,36631,Divorced,30,77,1,67.530904,Large,0,1,0,0,0
2435.619979,Basic,F,25703,Married,4,64,1,297.6,Small,0,1,0,0,0
2372.155492,Basic,F,19030,Married,7,22,1,355.820799,Medsize,0,1,0,0,0
4884.15708,Basic,F,21766,Married,29,65,3,179.14181,Medsize,0,1,0,0,0
7126.471703,Basic,M,30895,Divorced,10,35,2,297.6,Small,0,1,0,0,0
2034.993043,Basic,M,0,Single,29,59,1,446.4,Medsize,2,1,0,0,0
4221.312544,Basic,M,0,Single,12,68,3,614.081483,Small,0,1,0,0,0
2498.963061,Basic,M,76792,Married,12,27,1,297.6,Medsize,0,1,0,0,0
7425.845305,Basic,M,84302,Married,19,63,2,76.609295,Medsize,0,1,0,0,0
9259.729948,Basic,M,17109,Married,7,45,2,297.6,Medsize,0,1,0,0,0
4815.532839,Basic,M,80355,Divorced,26,33,3,83.390706,Medsize,1,1,0,0,0
4463.607161,Basic,F,0,Single,15,95,6,567.343266,Medsize,0,1,0,0,0
2491.317024,Basic,M,36631,Divorced,30,77,1,67.530904,Large,0,1,0,0,0
2219.995914,Basic,M,0,Married,0,83,1,297.6,Large,0,1,0,0,0
4935.189986,Basic,M,29560,Married,21,89,7,297.6,Medsize,0,1,0,0,0
2470.441268,Basic,F,18661,Married,13,74,1,196.879475,Medsize,0,1,0,0,0
2450.625315,Basic,F,61883,Divorced,11,62,1,18.077998,Medsize,0,1,0,0,0
2472.469209,Basic,F,63860,Married,26,81,1,208.598246,Medsize,0,1,0,0,0
2491.317024,Basic,M,36631,Divorced,30,77,1,67.530904,Large,0,1,0,0,0
9816.528302,Basic,M,37256,Married,15,7,2,128.969729,Medsize,0,1,0,0,0
4995.211519,Basic,F,82413,Divorced,12,79,3,297.6,Medsize,0,1,0,0,0
2230.755716,Basic,M,0,Married,9,49,1,325.88607,Medsize,0,1,0,0,0
4733.507343,Basic,F,0,Married,5,41,3,740.838216,Small,0,1,0,0,0
4711.080198,Basic,F,13933,Married,25,32,6,49.364254,Medsize,0,1,0,0,0
9816.528302,Basic,M,37256,Married,15,7,2,128.969729,Medsize,0,1,0,0,0
4792.810444,Basic,F,24395,Married,35,99,3,357.109603,Medsize,0,1,0,0,0
2354.322179,Basic,F,26184,Married,1,92,1,297.6,Large,0,1,0,0,0
2226.589837,Basic,M,0,Married,19,26,1,297.6,Large,0,1,0,0,0
11981.98481,Basic,F,21514,Married,0,59,2,257.248789,Medsize,0,1,0,0,0
4957.033603,Basic,F,62803,Married,16,12,5,400.959425,Small,0,1,0,0,0
7275.921106,Basic,M,27984,Married,7,51,2,445.361629,Medsize,1,1,0,0,0
2487.256248,Basic,F,28738,Divorced,2,95,1,81.609951,Medsize,0,1,0,0,0
4398.047053,Basic,F,0,Single,6,62,3,382.067564,Medsize,0,1,0,0,0
4159.593921,Basic,M,0,Single,1,64,3,446.4,Medsize,0,1,0,0,0
6582.450781,Basic,F,0,Single,3,44,2,297.6,Medsize,0,1,0,0,0
2404.633766,Basic,M,22239,Married,34,85,1,297.6,Small,0,1,0,0,0
2483.642397,Basic,F,50632,Married,26,42,1,54.961039,Medsize,0,1,0,0,0
2483.544888,Basic,M,87492,Married,15,69,1,264.461805,Medsize,0,1,0,0,0
13552.77776,Basic,M,0,Single,19,3,2,446.4,Medsize,2,1,0,0,0
11981.98481,Basic,F,21514,Married,0,59,2,257.248789,Medsize,0,1,0,0,0
5409.955926,Basic,F,0,Single,1,9,2,297.6,Medsize,5,1,0,0,0
4984.618655,Basic,M,86305,Married,1,99,5,80.73124,Medsize,0,1,0,0,0
4407.769164,Basic,F,0,Divorced,18,34,3,114.097383,Medsize,0,1,0,0,0
18534.61157,Basic,M,16154,Married,31,45,2,91.355165,Medsize,1,1,0,0,0
2160.920387,Basic,F,0,Single,4,49,1,439.001718,Medsize,1,1,0,0,0
4984.618655,Basic,M,86305,Married,1,99,5,80.73124,Medsize,0,1,0,0,0
7200.566588,Basic,M,28245,Married,0,16,2,297.6,Medsize,0,1,0,0,0
2476.480866,Basic,F,47918,Married,2,51,1,246.256648,Medsize,0,1,0,0,0
2476.588891,Basic,F,71551,Single,10,19,1,297.6,Medsize,0,1,0,0,0
9816.528302,Basic,M,37256,Married,15,7,2,128.969729,Medsize,0,1,0,0,0
7440.92353,Basic,M,34137,Married,6,9,2,297.6,Medsize,0,1,0,0,0
4628.280887,Basic,M,0,Single,32,31,3,690.548602,Medsize,0,1,0,0,0
16887.79708,Basic,M,53262,Married,11,18,2,223.72051,Medsize,4,1,0,0,0
4455.518101,Basic,M,31196,Single,26,57,9,342.796508,Small,4,1,0,0,0
2121.647053,Basic,M,0,Single,11,45,1,446.4,Small,0,1,0,0,0
11981.98481,Basic,F,21514,Married,0,59,2,257.248789,Medsize,0,1,0,0,0
2444.329535,Basic,M,83800,Single,11,44,1,196.155575,Medsize,0,1,0,0,0
2481.842224,Basic,F,77993,Single,26,10,1,297.6,Medsize,0,1,0,0,0
7385.359236,Basic,M,54289,Married,32,13,2,430.093647,Medsize,0,1,0,0,0
19731.34147,Basic,F,33588,Married,2,64,2,419.921897,Medsize,0,1,0,0,0
4411.65582,Basic,M,0,Single,20,88,6,446.4,Medsize,0,1,0,0,0
2464.510412,Basic,F,40982,Married,6,88,1,106.665934,Medsize,0,1,0,0,0
2195.295372,Basic,F,0,Single,30,29,1,446.4,Large,1,1,0,0,0
7504.685954,Basic,F,97849,Married,32,45,2,183.117146,Small,0,1,0,0,0
4909.844198,Basic,F,61402,Divorced,1,69,3,252.157829,Medsize,0,1,0,0,0
2220.187426,Basic,M,0,Married,11,52,1,311.506082,Medsize,2,1,0,0,0
2438.533897,Basic,F,38961,Divorced,5,19,1,297.6,Medsize,0,1,0,0,0
4938.893241,Basic,M,36913,Married,22,37,9,90.569696,Medsize,0,1,0,0,0
18591.54967,Basic,M,14209,Married,34,36,2,297.6,Medsize,0,1,0,0,0
2449.31771,Basic,M,47122,Single,6,77,1,297.6,Medsize,0,1,0,0,0
2399.045522,Basic,M,19112,Married,30,32,1,259.006614,Medsize,0,1,0,0,0
19597.05706,Basic,F,64559,Divorced,31,90,2,107.538749,Medsize,0,1,0,0,0
21892.3539,Basic,M,78337,Divorced,2,88,2,36.285512,Medsize,2,1,0,0,0
11981.98481,Basic,F,21514,Married,0,59,2,257.248789,Medsize,0,1,0,0,0
4253.283113,Basic,M,0,Single,13,8,5,446.4,Medsize,0,1,0,0,0
2147.656911,Basic,F,0,Single,32,45,1,297.6,Medsize,0,1,0,0,0
7492.162376,Basic,F,31723,Married,23,53,2,242.628654,Medsize,0,1,0,0,0
4328.864771,Basic,M,24711,Divorced,15,11,6,362.989533,Small,0,1,0,0,0
9816.528302,Basic,M,37256,Married,15,7,2,128.969729,Medsize,0,1,0,0,0
2311.211287,Basic,F,24400,Single,13,25,1,297.6,Medsize,0,1,0,0,0
2454.355436,Basic,M,74624,Married,16,71,1,297.6,Medsize,1,1,0,0,0
7536.070851,Basic,F,69674,Married,14,18,2,297.6,Medsize,1,1,0,0,0
7413.422501,Basic,F,52130,Married,17,54,2,124.463095,Medsize,0,1,0,0,0
2305.238251,Basic,F,0,Married,14,81,1,297.6,Medsize,0,1,0,0,0
2221.364314,Basic,F,0,Single,25,30,1,699.521401,Medsize,0,1,0,0,0
2480.487171,Basic,F,50516,Married,34,95,1,179.633818,Medsize,0,1,0,0,0
4984.618655,Basic,M,86305,Married,1,99,5,80.73124,Medsize,0,1,0,0,0
4860.910322,Basic,F,39429,Divorced,12,6,9,102.466444,Medsize,0,1,0,0,0
7423.899674,Basic,F,36639,Divorced,16,34,2,297.6,Small,0,1,0,0,0
2433.214447,Basic,F,23737,Married,10,65,1,437.934279,Small,1,1,0,0,0
7434.247572,Basic,M,51408,Married,11,92,2,297.6,Large,0,1,0,0,0
14083.97061,Basic,F,74916,Single,8,34,2,123.490337,Medsize,4,1,0,0,0
2477.708203,Basic,F,44280,Married,25,3,1,130.298883,Medsize,0,1,0,0,0
7295.42703,Basic,M,26849,Married,5,0,2,38.309313,Medsize,0,1,0,0,0
2434.004911,Basic,F,23033,Married,5,9,1,500.908028,Small,0,1,0,0,0
5017.610845,Basic,F,91804,Married,18,32,9,388.80286,Large,0,1,0,0,0
7505.768149,Basic,F,44485,Married,5,74,2,79.893853,Medsize,0,1,0,0,0
5024.777578,Basic,F,78772,Married,9,47,8,86.274545,Small,0,1,0,0,0
2472.469209,Basic,F,63860,Married,26,81,1,208.598246,Medsize,0,1,0,0,0
4758.19231,Basic,M,72805,Married,13,34,3,365.466805,Medsize,4,1,0,0,0
7247.736708,Basic,M,23541,Married,12,38,2,98.923871,Medsize,0,1,0,0,0
4942.873707,Basic,M,82093,Divorced,17,3,3,266.932542,Medsize,0,1,0,0,0
10016.28847,Basic,F,62900,Married,3,12,2,83.897335,Medsize,0,1,0,0,0
4991.535369,Basic,F,93416,Married,5,16,6,246.249051,Medsize,0,1,0,0,0
2471.145145,Basic,M,65176,Married,24,32,1,297.6,Medsize,0,1,0,0,0
2086.610957,Basic,M,0,Single,26,30,1,446.4,Medsize,0,1,0,0,0
7316.650059,Basic,F,30493,Married,15,56,2,108.09413,Medsize,1,1,0,0,0
5017.851448,Basic,F,79814,Married,18,50,3,31.553152,Medsize,0,1,0,0,0
4803.777507,Basic,F,23634,Married,4,25,9,440.189611,Small,0,1,0,0,0
5007.672425,Basic,M,51523,Married,31,0,3,297.6,Small,0,1,0,0,0
4518.782768,Basic,M,19186,Divorced,10,34,5,297.6,Small,0,1,0,0,0
7406.882612,Basic,F,38169,Married,18,82,2,71.678412,Medsize,0,1,0,0,0
17085.41462,Basic,F,20053,Married,2,24,2,9.832575,Medsize,1,1,0,0,0
2485.109896,Basic,M,76608,Married,2,2,1,91.229768,Small,0,1,0,0,0
2506.197852,Basic,M,92056,Married,21,1,1,89.398794,Medsize,0,1,0,0,0
4967.544169,Basic,F,28524,Married,26,45,9,297.6,Medsize,0,1,0,0,0
4911.458509,Basic,M,52796,Divorced,6,17,3,297.6,Medsize,0,1,0,0,0
4476.81416,Basic,F,0,Divorced,22,46,3,297.6,Medsize,0,1,0,0,0
2494.869528,Basic,M,45855,Married,0,26,1,0.887629,Large,1,1,0,0,0
4348.139173,Basic,F,0,Single,20,9,7,675.661163,Small,0,1,0,0,0
2346.675378,Basic,M,22932,Married,2,97,1,297.6,Small,0,1,0,0,0
4991.035369,Basic,F,54189,Married,11,84,3,29.035528,Medsize,0,1,0,0,0
4931.503095,Basic,M,33580,Married,17,77,3,315.326222,Medsize,0,1,0,0,0
4504.16329,Basic,M,0,Married,18,75,3,135.851316,Medsize,0,1,0,0,0
4911.115538,Basic,F,33700,Married,26,72,3,274.114843,Medsize,0,1,0,0,0
4558.592305,Basic,M,0,Single,13,21,8,446.4,Medsize,0,1,0,0,0
2396.672304,Basic,F,26222,Married,23,18,1,297.6,Medsize,0,1,0,0,0
5028.575209,Basic,M,70828,Married,8,18,4,297.6,Small,0,1,0,0,0
2222.865016,Basic,F,0,Single,5,54,1,446.4,Medsize,0,1,0,0,0
22185.88045,Basic,F,60426,Single,0,97,2,133.284622,Medsize,0,1,0,0,0
2451.535793,Basic,M,48791,Married,27,0,1,69.794432,Medsize,3,1,0,0,0
6731.050335,Basic,F,0,Single,0,5,2,446.4,Medsize,0,1,0,0,0
2402.172069,Basic,M,43246,Single,19,89,1,52.435202,Medsize,0,1,0,0,0
2414.638309,Basic,M,79271,Married,24,63,1,232.753598,Medsize,4,1,0,0,0
7340.496505,Basic,M,50165,Divorced,15,63,2,129.999138,Medsize,0,1,0,0,0
9015.819465,Basic,M,0,Married,26,34,2,42.642554,Medsize,0,1,0,0,0
2199.516645,Basic,M,0,Married,29,72,1,297.6,Medsize,0,1,0,0,0
20018.20459,Basic,F,65900,Married,17,41,2,297.6,Medsize,0,1,0,0,0
2312.328541,Basic,M,16143,Married,3,73,1,32.114117,Large,1,1,0,0,0
4730.355248,Basic,M,17250,Married,16,90,3,175.528642,Medsize,0,1,0,0,0
4984.618655,Basic,M,86305,Married,1,99,5,80.73124,Medsize,0,1,0,0,0
2491.317024,Basic,M,36631,Divorced,30,77,1,67.530904,Large,0,1,0,0,0
11981.98481,Basic,F,21514,Married,0,59,2,257.248789,Medsize,0,1,0,0,0
2472.469209,Basic,F,63860,Married,26,81,1,208.598246,Medsize,0,1,0,0,0
7409.586372,Basic,F,80415,Single,24,15,2,281.372658,Medsize,0,1,0,0,0
4803.24007,Basic,F,37313,Single,34,39,6,246.57631,Medsize,0,1,0,0,0
2243.473907,Basic,F,0,Single,34,71,1,675.468453,Small,0,1,0,0,0
2472.469209,Basic,F,63860,Married,26,81,1,208.598246,Medsize,0,1,0,0,0
7381.623005,Basic,M,64311,Married,21,79,2,157.174836,Medsize,0,1,0,0,0
4307.464888,Basic,M,0,Single,27,14,3,434.26667,Medsize,0,1,0,0,0
2438.689804,Basic,F,80927,Single,25,8,1,211.660971,Medsize,0,1,0,0,0
2489.751297,Basic,F,75474,Married,12,7,1,297.6,Medsize,0,1,0,0,0
2430.870824,Basic,F,28476,Divorced,3,76,1,297.6,Medsize,0,1,0,0,0
4109.310394,Basic,M,0,Single,0,23,8,446.4,Large,0,1,0,0,0
2249.874803,Basic,F,0,Divorced,6,2,1,297.6,Medsize,0,1,0,0,0
4938.72766,Basic,M,82733,Married,5,12,9,72.101019,Medsize,0,1,0,0,0
2472.469209,Basic,F,63860,Married,26,81,1,208.598246,Medsize,0,1,0,0,0
7123.694599,Basic,F,16139,Married,19,69,2,297.6,Large,0,1,0,0,0
5018.894421,Basic,F,74423,Married,31,10,5,50.800186,Medsize,0,1,0,0,0
4889.765364,Basic,F,46819,Divorced,15,0,5,157.990123,Large,0,1,0,0,0
4984.618655,Basic,M,86305,Married,1,99,5,80.73124,Medsize,0,1,0,0,0
2472.227293,Basic,M,76441,Single,22,61,1,294.258612,Medsize,0,1,0,0,0
14642.14003,Basic,M,57561,Married,18,57,2,298.430234,Medsize,1,1,0,0,0
